,Country,GMI_CNTRY,Year,Total population (millions),Continent,Sub-Continent,Military expenditure (Current USD - $ millions),Military expenditure per capita,Military expenditure (Constant USD 2022 - $ millions),Percentage change in military expenditure,Military expenditure as a share of GDP,Military expendenture as a share of government spending,Total of armed forces personnel,Armed forces personnel (% of total labour force)
5508,Albania,ALB,2022,2.777689,Europe,Central Europe,228.6931596237378,82.33216880066048,228.6931596237378,4.972300158147269,1.2109834356672833,3.97041542821594,8142.857143,0.549518427
5509,Armenia,ARM,2022,2.780469,Europe,Eastern Europe,795.2015800497068,285.99548495225326,795.2015800497068,2.3108459373085033,4.08174595925594,15.473492702634006,47514.28571,3.44320265
5510,Jordan,JOR,2022,11.285869,Asia,Middle East,2323.3478873239437,205.8634463437369,2323.3478873239437,2.403396964628346,4.896258773971107,14.476322948661693,111660.7143,3.134774753
5511,Austria,AUT,2022,9.041851,Europe,Western Europe,3612.7331779514843,399.5568139700029,3612.7331779514843,-10.823179538469951,0.7685285661546722,1.4556017933875192,22737.5,0.477379133
5512,Benin,BEN,2022,13.352864,Africa,Sub-Saharan Africa,110.01037031732224,8.238709711813303,110.01037031732224,25.26939773081054,0.6320874917430634,3.1820901337117893,13644.64286,0.300933161
5513,Bosnia and Herzegovina,BIH,2022,3.233526,Europe,Central Europe,166.54504271716328,51.50570699513883,166.5450427171633,-3.4900999217658324,0.6790977273162534,1.7509045680687472,11160.71429,0.85967829
5514,Burkina Faso,BFA,2022,22.673762,Africa,Sub-Saharan Africa,562.583349170273,24.81208672695219,562.583349170273,20.768670369677288,2.9774865128352475,9.212090580899245,10775.0,0.128193904
5515,Cambodia,KHM,2022,16.767842,Asia,South East Asia,618.6894020347119,36.89737785188528,618.6894020347119,-6.41558134800464,2.0900616015453446,8.419029082526853,190903.5714,2.021161686
5516,Cape Verde,CPV,2022,0.593149,Africa,Sub-Saharan Africa,10.250668273218631,17.281776203312543,10.250668273218631,-4.772821188711152,0.45729420136180554,1.7146164401046653,935.7142857,0.39125395
5517,Chad,TCD,2022,17.723315,Africa,Sub-Saharan Africa,331.74676604946757,18.71809907172939,331.74676604946757,6.5249396680545635,2.748179613262457,14.595811023399857,42976.78571,0.786311961
5520,Dominican Republic,DOM,2022,11.228821,Americas,Central America and the Caribbean,760.7632419214302,67.7509457067158,760.7632419214303,10.11630954573064,0.6680116979200874,3.6087999516770655,70983.92857,1.344399145
5521,Fiji,FJI,2022,0.929766,Oceania,Oceania,67.37810472044393,72.46780880398286,67.37810472044393,-0.7222603505179448,1.3492760791492302,4.361041358936485,4334.285714,1.190369809
5522,"Gambia, The",GMB,2022,2.705992,Africa,Sub-Saharan Africa,15.205180547447357,5.619078159672075,15.205180547447357,-7.716215262438785,0.6939399987533248,3.0966438507396776,5628.571429,0.650514332
5523,Ghana,GHA,2022,33.47587,Africa,Sub-Saharan Africa,229.27886620907788,6.849078641095149,229.27886620907788,-11.088918709690399,0.337946355940024,1.2490530153903927,16160.71429,0.111398901
5524,Guatemala,GTM,2022,17.357886,Americas,Central America and the Caribbean,441.37959509667115,25.42818838058224,441.37959509667115,22.49101504548918,0.4647137956541326,3.2355333598168854,42983.92857,0.628177907
5525,Guyana,GUY,2022,0.808726,Americas,South America,88.1982412136681,109.05824866972016,88.19824121366811,8.6277958252996,0.6013942330251982,2.9647278241676336,2871.428571,0.999564317
5526,Haiti,HTI,2022,11.584996,Americas,Central America and the Caribbean,12.704528304212378,1.0966363997201534,12.704528304212378,-57.473306783564674,0.0687408576027912,0.8289470025194521,1259.285714,0.025348403
5527,Honduras,HND,2022,10.43286,Americas,Central America and the Caribbean,458.3103621397993,43.9295037161238,458.31036213979934,2.0827525260789903,1.452109586529384,6.096065903415172,25605.35714,0.562471661
5528,Israel,ISR,2022,9.5575,Asia,Middle East,23406.07457304864,2448.974582584216,23406.07457304864,-4.127438811706174,4.455739968651877,12.177565807007431,173660.7143,3.944472164
5529,Kenya,KEN,2022,54.027487,Africa,Sub-Saharan Africa,1155.1795230193984,21.381329896380308,1155.1795230193982,-2.3489700657852497,1.0102052003881257,4.430270228074056,25575.0,0.101646242
5530,Kuwait,KWT,2022,4.268873,Asia,Middle East,8244.121401265984,1931.2173028492493,8244.121401265982,-10.589252020046436,4.727843722854307,11.225835704125178,26382.14286,0.989109146
5531,Latvia,LVA,2022,1.879383,Europe,Central Europe,856.1427717990358,455.5445972423055,856.1427717990358,-0.30369036899856594,2.0941585284430997,5.176470588235294,8768.571429,0.889832833
5532,Lesotho,LSO,2022,2.305825,Africa,Sub-Saharan Africa,34.66849989755181,15.035182590852216,34.668499897551804,-4.277474483238819,1.5164389474512912,2.7628719440927245,2000.0,0.203953858
5534,Lithuania,LTU,2022,2.831639,Europe,Central Europe,1734.3727649835503,612.497837818857,1734.3727649835503,24.6653955101249,2.446621591160535,6.781264136201012,43282.85714,2.938494332
5535,Luxembourg,LUX,2022,0.653103,Europe,Western Europe,509.90874822250464,780.7478272531356,509.9087482225047,33.701396020748575,0.625326007042526,1.433201288911225,1106.785714,0.320745763
5536,Macedonia,MKD,2022,2.057679,Europe,Central Europe,220.21418736261475,107.02067103888156,220.21418736261475,6.512917474703506,1.6229276570772038,4.628307343432677,19242.85714,2.018774392
5537,Malawi,MWI,2022,20.405317,Africa,Sub-Saharan Africa,117.5469567316744,5.760604294051124,117.5469567316744,24.924401079893354,0.9697016354121836,3.4979853765026263,19885.71429,0.268089881
5538,Malta,MLT,2022,0.531113,Europe,Western Europe,78.30340690131008,147.43266856828978,78.30340690131008,-5.69822194201911,0.43252941237360776,1.079753444525018,1836.071429,0.559924399
5539,Mauritania,MRT,2022,4.736139,Africa,Sub-Saharan Africa,225.35213553643985,47.58140239052103,225.35213553643985,-8.026705251609501,2.27905225899349,8.221726557642393,21048.21429,1.906711048
5540,Mauritius,MUS,2022,1.262523,Africa,Sub-Saharan Africa,17.8845959703586,14.165758540920521,17.8845959703586,-12.918526665373165,0.13880042043717744,0.47500090076024154,3308.928571,0.554485329
5541,Moldova,MDA,2022,2.538894,Europe,Eastern Europe,47.74981511375369,18.807329141647383,47.74981511375369,-23.392793678313595,0.3288750315498073,0.8984398350170363,5116.071429,0.374638109
5542,Morocco,MAR,2022,37.457971,Africa,North Africa,4995.028073835146,133.35020398822846,4995.028073835146,-0.6168355480207444,3.8145596237439463,11.83592649268006,246064.2857,2.035836113
5543,Namibia,NAM,2022,2.567012,Africa,Sub-Saharan Africa,367.5974307350317,143.20051123057925,367.59743073503165,-4.1107296384279906,2.9172361394116257,7.986696583863302,16457.14286,1.755072006
5544,Nepal,NPL,2022,30.54758,Asia,South Asia,417.495219387633,13.667047255056964,417.495219387633,-7.9232981378899,1.1101753404014754,4.04500447268577,82248.21429,0.893695111
5545,Nicaragua,NIC,2022,6.948392,Americas,Central America and the Caribbean,84.21404786365383,12.119933340498612,84.21404786365383,0.8882096349487556,0.5371139682093646,1.8892371603571139,12000.0,0.378165265
5546,Niger,NER,2022,26.207977,Africa,Sub-Saharan Africa,242.5070463237587,9.253176859997957,242.5070463237587,29.263567644790477,1.6643784219330569,7.286514715730343,9646.428571,0.095281009
5547,Paraguay,PRY,2022,6.780744,Americas,South America,365.6882525756103,53.93040241242116,365.6882525756103,-3.6643893072768274,0.8314834787478637,3.7074192287744454,30980.35714,0.876374568
5548,Portugal,PRT,2022,10.409704,Europe,Western Europe,3566.560367531364,342.6188071756281,3566.560367531364,-4.2130240017258735,1.3992690649203117,3.1666728923088416,36394.64286,0.698584394
5550,Romania,ROM,2022,19.047009,Europe,Central Europe,5187.965337043869,272.37690374608786,5187.965337043869,-2.995883074564043,1.7248742874705834,4.684535081517499,111553.5714,1.268850543
5551,Rwanda,RWA,2022,13.776698,Africa,Sub-Saharan Africa,176.43166455758063,12.80652770043886,176.43166455758063,-6.057875495748178,1.3338546223388743,4.493808935470956,35000.0,0.674458359
5553,Sierra Leone,SLE,2022,8.605718,Africa,Sub-Saharan Africa,28.000961134875105,3.2537623397460975,28.000961134875105,9.892433714738447,0.6856227661446894,2.3329523918876816,9160.714286,0.334620415
5554,Slovenia,SVN,2022,2.111986,Europe,Central Europe,775.1562933856135,367.0271930711726,775.1562933856136,4.989141305019196,1.2921277592601124,2.747129864320859,2957.142857,0.270854958
5556,Sri Lanka,LKA,2022,22.181,Asia,South Asia,1002.0021510190629,45.17389436991402,1002.0021510190629,-28.46826698461885,1.343389426597217,7.253088282970564,365410.7143,4.233397413
5557,Switzerland,CHE,2022,8.77576,Europe,Western Europe,5652.315105803478,644.082689795924,5652.315105803478,4.656379136586852,0.6904637652724075,2.1895289572782755,20057.14286,0.392395489
5559,Tunisia,TUN,2022,12.356117,Africa,North Africa,1156.1869156935402,93.57202717435747,1156.1869156935402,-4.475410666361879,2.4733637300551834,7.046129479311028,48064.28571,1.145076996
5560,Uganda,UGA,2022,47.249585,Africa,Sub-Saharan Africa,924.7558857022201,19.571725036362118,924.7558857022201,-16.362426915732097,2.0368418911842947,9.655747916773388,45585.71429,0.242327718
5562,Uruguay,URY,2022,3.422794,Americas,South America,1297.897836813881,379.1925067105648,1297.897836813881,-9.693426478505952,1.8253085365502117,6.133648843111306,19814.28571,1.173435162
5564,Zimbabwe,ZWE,2022,16.320537,Africa,Sub-Saharan Africa,332.7173372781065,20.386420941792938,332.71733727810647,-32.26207507739692,0.7804937735232289,4.896715593853549,51128.57143,0.799450865
5565,Brazil,BRA,2023,217.4315,Americas,South America,22887.48283794019,105.26295793360296,21175.662858346775,3.0843994270446595,1.0787690601644846,2.2368652865427174,785107.1429,0.725464986
5566,Norway,NOR,2023,5.49630325,Europe,Western Europe,8668.565965945121,1577.1629714836276,9005.210723802857,3.5340891884809933,1.6072811583489495,4.001922614756068,22635.71429,0.781379982
5567,Ukraine,UKR,2023,40.97461292,Europe,Eastern Europe,64753.19160414538,1580.3246690962367,62076.24368886346,50.72929537826092,36.653109937909925,58.170709881605234,364357.1429,1.768685598
5568,Croatia,HRV,2023,3.840340111,Europe,Central Europe,1439.0603324964022,374.72210556936324,1290.5193817045877,0.6558536226054956,1.7798921988481147,3.8988408851422545,18671.42857,1.099941118
5571,Estonia,EST,2023,1.34298275,Europe,Central Europe,1189.4935631220262,885.71023203539,1052.8696985971064,28.668796986293387,2.866653873744348,6.770384946501045,7589.285714,1.052837291
5572,Ethiopia,ETH,2023,126.1196398,Africa,Sub-Saharan Africa,1226.4525683198149,9.724516897326366,999.1900411282185,-3.122973834955245,0.7883228796160429,7.537117491287318,138000.0,0.218690508
5573,El Salvador,SLV,2023,6.344298222,Americas,Central America and the Caribbean,453.7,71.51303172141456,434.47850558766856,-5.237908110538303,1.2838619528193305,4.655720882503848,42250.0,1.539132011
5574,Finland,FIN,2023,5.565765167,Europe,Western Europe,7348.03220383663,1320.2195894652323,6847.3966382720855,53.99977258781268,2.4214861761871167,4.4407236923719795,23942.85714,0.854053686
5575,India,IND,2023,1436.09411,Asia,South Asia,83574.56884022866,58.19574654493128,83334.46007156148,4.198306498472593,2.4430507647693793,8.145489481169225,3277025.0,0.609247255
5576,Guinea-Bissau,GNB,2023,2.15137175,Africa,Sub-Saharan Africa,25.267970669811387,11.745050881983268,22.98972286916285,-6.312301192674196,1.455452771546877,6.407470983531928,2775.0,0.325290926
5577,Argentina,ARG,2023,46.70655161,Americas,South America,3121.8923603898925,66.84056631835537,2859.2257863619234,-34.092817793899634,0.4727471967382589,1.2523151914431918,101871.4286,0.493330417
5578,Australia,AUS,2023,26.472600030000002,Oceania,Oceania,32340.01366491765,1221.6410034627659,31970.174761704166,-1.4644809098353972,1.9221990628591696,5.0598473314133,60875.0,0.420445799
5579,Bangladesh,BGD,2023,173.1543485,Asia,South Asia,4207.971900948992,24.301855179507616,4459.704236140738,-0.31489149326803245,1.0228183758917282,8.035255122716919,231346.4286,0.292841099
5580,Bulgaria,BGR,2023,6.61838,Europe,Central Europe,1918.4453577268107,289.8663053083701,1721.3682203157496,19.79724265215923,1.8473728028825402,5.019293859205411,28439.28571,0.849873013
5581,Egypt,EGY,2023,113.16829990000001,Africa,Middle East,3164.630286974565,27.96392885437846,4091.150336031946,-11.941046487732798,0.8705655097110487,4.147395223150531,836250.0,2.859969109
5582,Burundi,BDI,2023,13.12369178,Africa,Sub-Saharan Africa,147.28929672287524,11.223160311288204,152.38222833555568,50.22763176967504,3.6589275911466315,10.229630805788403,35275.0,0.623401514
5583,United Kingdom,GBR,2023,67.77300875,Europe,Western Europe,74942.84345957941,1105.7918903383406,69153.23405216222,7.914279703874194,2.2648790516120094,5.152399622424165,147907.1429,0.415326174
5584,United States,USA,2023,336.0550477,Americas,North America,916014.7,2725.787653746943,880070.5579487397,2.2514852520726603,3.3618364855807354,9.055286779098045,1404260.714,0.821068666
5586,Singapore,SGP,2023,5.649759778,Asia,South East Asia,13200.743480590616,2336.5141172893627,12200.24821453038,1.3811738115353966,2.6586656762687695,18.028739137063575,-13800.0,-0.524014798
5587,Slovakia,SVK,2023,5.455168472,Europe,Central Europe,2663.1259156183423,488.1839908863482,2337.1043000243935,12.055606553706145,2.0165347490222927,4.188330444829578,17646.42857,0.648350304
5588,Iran,IRN,2023,90.28834336,Asia,Middle East,10283.084401754388,113.89160570543874,7375.617213804555,0.5669653461039426,2.0614036983507718,13.53116458652462,712142.8571,2.365259976
5589,"Korea, Republic of",KOR,2023,52.0463315,Asia,East Asia,47925.58808674758,920.8254780982513,46897.508948410185,1.1475971378587246,2.8120456266730396,11.104790889518783,562250.0,1.891655605
5590,Equatorial Guinea,GNQ,2023,1.7345324439999998,Africa,Sub-Saharan Africa,162.03578651944477,93.417558766312,154.0950109465638,-1.7198774505074454,1.590216982321149,7.532943851884748,877.1428571,0.13858478
5591,Madagascar,MDG,2023,30.256779920000003,Africa,Sub-Saharan Africa,102.13112871224695,3.3754791151697328,99.3856209965711,1.2597679465129241,0.6629611332208859,3.45481167276877,22164.28571,0.138847945
5592,Malaysia,MYS,2023,34.42844958,Asia,South East Asia,3899.1411264009703,113.25346258595506,3922.696895970305,6.775258434761944,0.9296717162001065,4.11401149851632,138057.1429,0.771445487
5593,Togo,TGO,2023,9.031472583000001,Africa,Sub-Saharan Africa,276.3490766788107,30.598451596806523,256.1670860862046,-23.897578177341195,4.014812877745727,12.718073494633437,10439.28571,0.335345953
5594,Mongolia,MNG,2023,3.475331583,Asia,East Asia,147.81341719077568,42.53217676086584,131.6624840062553,22.4720610382364,0.6014419928717905,1.7310974224275275,18321.42857,1.265335402
5595,Angola,AGO,2023,36.61279992,Africa,Sub-Saharan Africa,1270.1582645727183,34.69164519916668,1639.7129471954734,1.0444659879185858,1.3325291599875226,5.528156216330179,117000.0,0.757665211
5596,Myanmar (Burma),MMR,2023,54.5812755,Asia,South East Asia,2493.4864513424823,45.68391684695024,3562.518634388724,-4.541135224674209,3.7885823650653023,20.681293562567134,473500.0,1.983197222
5597,Iraq,IRQ,2023,45.45045097,Asia,Middle East,5108.397153955166,112.39486176555238,4523.330789590391,-3.4124184614115927,2.0731627753066197,4.150141146228352,526214.2857,4.931016562
5598,Bolivia,BOL,2023,12.41590342,Americas,South America,644.2767859029715,51.89125302514406,626.7555409391988,45.972466034304404,1.3861216470934556,4.202806764361522,70864.28571,1.136344115
5599,Byelarus,BLR,2023,9.269512167,Europe,Eastern Europe,1403.1341600901917,151.37087419610177,1248.8161383253748,12.997166117893567,1.797703363104552,50.5913118885667,155100.0,3.083310402
5600,Netherlands,NLD,2023,17.75977464,Europe,Western Europe,16624.82011745844,936.0940920958916,15560.066365042667,14.139966811376903,1.5325624707440715,3.3884048205717656,40585.71429,0.415045356
5601,Guinea,GIN,2023,14.1572195,Africa,Sub-Saharan Africa,504.4743104975767,35.63371398582728,456.43780657793104,3.4396117966314366,2.125750540802016,13.817006483372879,13492.85714,0.320994425
5603,Afghanistan,AFG,2023,42.113419439999994,Asia,South Asia,212.91167624704212,5.951388837002171,207.02864218232315,0.0,1.088857119063425,4.054439191681753,163378.5714,1.520040028
5604,Cameroon,CMR,2023,28.59497211,Africa,Sub-Saharan Africa,456.128243812134,15.951344245326979,414.1652593155318,-0.593503760155123,0.9333381692864782,5.625886215064336,41900.0,0.368300309
5605,Canada,CAN,2023,39.268770939999996,Americas,North America,27221.54336073465,693.2109844315553,27257.029859641683,6.606264437175846,1.2930014544627597,3.123650933936129,74650.0,0.351299411
5606,Congo,COG,2023,6.089757082999999,Africa,Sub-Saharan Africa,284.719248430387,46.753794042984325,267.80838724428594,0.7374193959395203,2.000456240494473,8.891157652190012,5142.857143,0.185439236
5607,Czech Republic,CZE,2023,10.66830581,Europe,Central Europe,5056.277310052805,473.9531655826057,4328.591040003098,8.068118764437804,1.5241896240831674,3.300614923598171,25516.07143,0.4659049
5608,Denmark,DNK,2023,5.931094556,Europe,Western Europe,8144.93220169398,1373.2595433762597,7624.636908228667,39.26238062618135,1.9531959640583105,4.100016788688803,13185.71429,0.414201249
